[시군구별 및 성별 및 연령별 불면증 진료현황],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"(단위: 원, 일, 명)",
시도,시군구,성별,연령구분, 2019년 ,,, 2020년 ,,, 2021년 ,,, 2022년 ,,, 2023년 ,,
,,,,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수
서울,강서구,남,40~49세," 52,291,840 "," 1,382 ", 360 ," 64,017,340 "," 1,504 ", 373 ," 90,038,710 "," 1,910 ", 410 ," 98,615,690 "," 1,995 ", 459 ," 119,263,360 "," 2,181 ", 534 
서울,강서구,남,50~59세," 35,863,320 "," 1,245 ", 400 ," 52,592,410 "," 1,596 ", 437 ," 62,434,600 "," 1,790 ", 451 ," 70,717,960 "," 1,918 ", 495 ," 98,667,570 "," 2,055 ", 516 
서울,강서구,남,60~69세," 61,223,000 "," 2,123 ", 529 ," 73,427,510 "," 2,378 ", 592 ," 86,935,450 "," 2,636 ", 631 ," 96,565,520 "," 2,709 ", 632 ," 106,196,740 "," 2,821 ", 715 
서울,강서구,남,70~79세," 41,471,380 "," 1,891 ", 466 ," 49,524,880 "," 2,013 ", 475 ," 59,268,460 "," 2,135 ", 513 ," 72,765,250 "," 2,320 ", 544 ," 77,563,490 "," 2,374 ", 584 
서울,강서구,남,80~89세," 16,584,600 ", 754 , 185 ," 24,985,030 ", 950 , 207 ," 24,376,470 "," 1,063 ", 221 ," 37,457,030 "," 1,266 ", 266 ," 39,138,220 "," 1,260 ", 285 
서울,강서구,남,90~99세," 2,674,760 ", 194 , 27 ," 3,644,980 ", 178 , 35 ," 4,177,610 ", 184 , 26 ," 4,499,710 ", 184 , 33 ," 8,170,000 ", 162 , 33 
서울,강서구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,강서구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,강서구,여,10~19세," 4,171,480 ", 76 , 26 ," 2,790,280 ", 47 , 20 ," 4,752,150 ", 84 , 26 ," 9,921,020 ", 137 , 35 ," 18,317,230 ", 165 , 45 
서울,강서구,여,20~29세," 71,205,140 "," 1,481 ", 327 ," 73,836,130 "," 1,647 ", 395 ," 89,789,420 "," 1,879 ", 435 ," 99,917,210 "," 1,807 ", 446 ," 126,822,770 "," 1,920 ", 473 
서울,강서구,여,30~39세," 83,874,100 "," 2,138 ", 505 ," 85,509,820 "," 2,250 ", 510 ," 127,251,650 "," 2,815 ", 566 ," 162,535,900 "," 3,045 ", 605 ," 219,499,010 "," 3,530 ", 706 
서울,강서구,여,40~49세," 83,438,790 "," 2,422 ", 603 ," 93,306,500 "," 2,700 ", 633 ," 100,916,400 "," 2,740 ", 630 ," 133,305,080 "," 3,026 ", 683 ," 167,406,600 "," 3,361 ", 755 
서울,강서구,여,50~59세," 88,535,910 "," 3,122 ", 897 ," 96,209,870 "," 3,154 ", 888 ," 110,522,460 "," 3,307 ", 917 ," 117,673,740 "," 3,220 ", 931 ," 142,183,560 "," 3,501 ", 969 
서울,강서구,여,60~69세," 94,020,120 "," 3,290 ", 927 ," 125,726,410 "," 4,048 "," 1,115 "," 162,498,840 "," 4,710 "," 1,272 "," 186,353,670 "," 4,977 "," 1,346 "," 211,024,260 "," 5,072 "," 1,400 "
